TimestampCollected,TAIR,DWPT,TAIRx,TAIRn,PRCP,RELH,PRES,SM02,WDIR,WSPD,WSMX,SRAD
2015-03-31,4.447995333590014,-0.7030896370300546,9.663780258064515,0.4704554193548386,3.5816129032258064,74.88435612374218,,,197.5007280798409,4.353005845349368,7.035356677527009,144.91964900371227
2015-04-30,9.856908851243269,4.0424770141743265,14.716606666666667,5.990795633333334,6.022666666666666,72.18986921296296,,,193.25753449074074,4.465420717592593,7.40349513888889,185.7203480105978
2015-05-31,15.233282810259862,10.166177966358648,19.839256129032258,11.87902,2.0306451612903227,74.17514448924732,,,198.14850078405016,2.9486291442652335,5.100365143369176,243.87405633870577
2015-06-30,18.27294427777778,15.370074851851857,22.41875,15.338703333333333,3.7516666666666665,84.21674074074075,,,237.602378125,2.990601967592593,5.135111805555556,230.08457470697783
2015-07-31,18.927134833959194,17.04312994225813,22.73171935483871,16.31835806451613,5.594838709677419,89.6649553396872,,,234.59814006964803,2.733347953323558,4.690156126995764,204.97228924422134
2015-08-31,19.383428125000002,13.80744618055555,21.5164,17.8717,0.0,70.3494965277778,,,312.8875364583335,2.5270399305555546,4.655413194444446,200.667310623264
2015-09-30,,,,,0.0,,,,,,,
2015-10-31,9.175646629258791,3.4128505373122553,13.114760625,5.64455504375,1.3216129032258064,70.28431640625,,,200.05595659722223,3.4756244574652775,5.897734049479165,145.04963035633685
2015-11-30,7.705993818846058,2.023671878724536,11.782760766666666,4.70161112,3.6816666666666666,72.63646643518518,,,204.07744155092593,4.06610138888889,6.671388194444444,95.62809915324075
2015-12-31,7.1022556167641095,3.715303773597668,10.198196161290323,4.461026967741935,7.240967741935484,83.73620822132617,,,212.82725784050186,5.089872647849462,8.1917517921147,60.077381074932774
2016-01-31,-3.160073175608994,-7.72951551342757,1.329012677419355,-6.832599419354838,3.096774193548387,76.31103970753068,,,218.1698884923123,4.548752967200502,7.280797356076723,92.13587897827105
2016-02-29,-0.8530660574010985,-3.672028568972463,3.0386079310344827,-3.9115523448275864,6.2941379310344825,84.19094348659004,,,240.29411422413793,4.656548012452108,7.608935225095788,100.26752229897038
2016-03-31,7.1060869799516135,1.1705658988735432,12.251471774193547,3.6117774193548384,2.6212903225806454,70.98522849462367,,,208.66310080645158,4.740481966845878,7.69912085573477,161.78665449663978
2016-04-30,9.834309029100043,1.2587527357331532,15.254855300000001,5.7697783,2.7693333333333334,60.58366171690307,,,197.71719525955476,4.359606528270291,7.178587669917259,205.21336659785518
2016-05-31,12.291002628718777,9.149132951583876,16.805794193548387,8.911136351612903,5.6,82.78608198924731,,,214.81045777329751,3.3189534050179215,5.736950828853046,194.5577111288683
2016-06-30,18.345094979166664,13.837145060710649,22.681503333333335,15.145172333333333,3.044,77.17280960648148,,,223.30408530092598,2.6987592592592597,4.706710069444444,244.38795785279237
2016-07-31,20.068101736111103,17.217894973118284,24.27586451612903,17.304890322580643,5.394516129032258,84.54879032258066,,,228.18312163978496,2.394439404121863,4.120166218637993,210.55657246404567
2016-08-31,19.91078359943117,17.712875482920825,23.999864516129033,17.432093548387098,3.773870967741936,87.91853752838655,,,200.6450946554625,2.26738405890038,4.1462473297833045,188.80297685110835
2016-09-30,17.701870195714775,13.337016257433614,22.230353333333333,14.636506666666666,1.9673333333333334,77.28659837962964,,,179.50265289351853,1.9880363425925924,3.6220843749999996,198.17275933321753
2016-10-31,12.799101223795931,7.824436011521515,17.427726774193548,9.627300161290323,1.3161290322580643,74.13949127597313,,,193.15231155459685,3.195787343033311,5.587200752092889,147.1971484072793
2016-11-30,7.124758627860698,0.0397542755252345,11.963064,3.472497666666667,5.193333333333333,65.65340393518518,,,215.0056460648148,3.7127760416666664,5.989991319444446,116.00821061643516
2016-12-31,0.48219442585369754,-4.9170270620558085,4.806321719354838,-3.5014279,6.137419354838709,74.97191117831542,,,224.76738821684592,4.786931675627241,7.594076388888889,73.0512359904794
2017-01-31,1.947223533154569,-0.34264832239934884,5.455483303225806,-1.0464299677419355,6.3425806451612905,87.51799009575637,,,235.6288456174367,4.761997609603112,7.76422632628976,59.05266434115434
2017-02-28,2.024089490268005,-3.7405720298988667,7.140558199999999,-1.4521829499999999,1.4935714285714285,70.13682681580146,,,240.48089732183516,4.645871120787795,7.464150472449904,93.73350720937503
2017-03-31,4.250049304869174,-1.689026136296902,9.75146647826087,0.13729734782608705,3.2041935483870967,70.04227767169343,,,205.60274732749053,4.466295522424598,7.3596776586369,161.34194434990692
2017-04-30,12.128519677878696,6.207829220081879,16.988953333333335,8.7475856,7.593333333333333,73.41512086288415,,,208.80776540090622,4.118769240051222,6.891539034180457,178.68909659105603
2017-05-31,13.501411227430559,9.763619183607526,17.862994838709678,10.315274935483872,5.633870967741935,80.21353046594983,,,239.8434460125448,3.90661995967742,6.774714493727599,201.15016969076424
2017-06-30,16.64821495955166,12.864166359222702,20.63354,13.735016666666667,5.184666666666667,79.90331883528265,,,218.42410958820668,2.6102210380116957,4.660992551169593,228.606900541798
2017-07-31,19.338203955999525,16.229841198523534,23.332016129032258,16.594909677419352,4.7132258064516135,83.30898633512545,,,228.07945273297497,2.361889784946237,4.118675067204301,219.8574918395277
2017-08-31,17.560463872902414,15.446245475419508,21.361567741935485,15.005987419354838,6.473225806451612,88.15325299364613,,,195.33894399641576,2.133277614858259,3.884656942407951,183.90970634535879
2017-09-30,14.914619212252113,12.485899020277412,19.470126666666665,12.214048666666667,1.7073333333333334,86.4611210174249,,,163.4786072533902,2.420173783355205,4.515184100685331,187.09649784677742
2017-10-31,11.665129829420135,6.866371796849538,16.49403738064516,8.400870290322581,5.905483870967742,75.72799731182796,,,199.10002542562728,3.1804866711469533,5.500064292114695,153.83392387634416
2017-11-30,5.470585378652532,1.160770475692144,9.593331333333333,2.332036266666667,2.3280000000000003,78.44285648148148,,,206.2274879629628,4.10218738425926,6.514652199074074,93.30754274270829
2017-12-31,-1.1146482014747932,-4.279885611103702,3.0106395806451616,-4.3768677419354844,2.966774193548387,81.94285362695645,,0.24129064685314683,223.10768272823518,4.109329408325376,6.556040393936566,70.10028558957804
2018-01-31,-4.2470846068207875,-7.891032706443777,0.1709622580645161,-7.9686219354838705,4.051612903225807,80.26869466845879,,0.23831317204301083,211.48503192204302,4.387330645161289,7.101628248207885,89.8094307051971
2018-02-28,4.642197878944792,2.7408325865968877,8.619041146428572,0.8148006096428572,12.710714285714287,89.62407277494331,,0.31859449404761914,204.4862610230792,5.066206447322519,8.18666944798753,78.6491669978537
2018-03-31,1.683333318282484,-1.8018559917635542,6.772672516129033,-1.8697405161290324,5.287096774193548,81.50754928315412,,0.3001102150537634,219.44703953853048,4.451715501792114,7.40278281810036,139.74801168548385
2018-04-30,6.372836180336067,1.0194129609770477,12.408276,2.100174,3.2863333333333333,73.60925262154824,,0.2593763888888889,204.2175044521332,4.4305487227620715,7.3835661775291195,195.53304354150256
2018-05-31,16.903107665770612,13.164771878550626,21.18196451612903,14.016310967741935,11.619677419354838,80.85467629928317,,0.25484064001372675,203.42341980286741,3.2091891801075265,5.513893593189965,208.62812711614836
2018-06-30,18.45992332295374,15.698400501527695,22.457173333333333,15.815336666666667,3.284,85.21967013888889,881.5844040207922,0.1983130762411348,234.8092736873105,2.6334680090121263,4.622302349001582,224.3087277887622
2018-07-31,19.10472029532221,16.755797726738002,23.502035483870966,16.107012903225808,5.813870967741936,87.06476566921337,883.4927133029146,0.18848588709677416,184.509713118987,2.0374591386059233,3.7967154746745897,241.99609336671486
2018-08-31,18.386251914363385,16.65729692961937,22.224074193548386,15.970303870967742,3.8006451612903223,90.24710909498208,884.046258064516,0.22334341397849458,218.7547231182796,2.2971459453405023,4.091426075268816,179.44600904469078
2018-09-30,18.317007607724765,16.97679000719801,21.77935666666667,16.15551,7.525333333333333,92.5199212962963,884.0829409722222,0.2714284722222222,187.9139077546297,2.2581390046296304,4.305160069444445,141.16420690520832
2018-10-31,10.674173727652835,7.989797713163316,14.717209032258063,7.46649155483871,3.5661290322580643,85.5429020486745,881.5658730700953,0.25665734767025095,213.46412715899092,3.6100391086765407,6.229001147967812,122.01203538911112
2018-11-30,2.523968714724534,0.4059832132027677,6.912748633333333,-1.0590358166666667,5.787333333333334,87.96096296296295,877.8462386574075,0.3235819444444445,217.7101388888889,3.835215277777778,6.272646875,84.36258247002321
2018-12-31,1.4843631345553305,-1.2859857455694461,4.4356180474193545,-1.204198064516129,6.561290322580645,84.46503920250896,877.4330663082437,0.3432627688172043,224.77826590501797,4.087189068100359,6.636624999999998,69.70845395228494
2019-01-31,-1.685276808450744,-3.921129193041649,2.753520677419355,-5.225330603225807,5.656451612903226,87.10630983180349,876.7513650832391,0.3246989247311828,238.22179731874834,4.2601863351254465,6.933118576683645,80.10003505978233
2019-02-28,3.861335809402921,0.40792178373106686,8.400970357142857,0.1979676428571428,11.825714285714286,82.27634529634807,879.207571040219,0.3362092356889565,213.4751791905857,4.794942547255409,7.788871109857794,91.92347961347477
2019-03-31,2.6451527325281265,-2.9355068861097324,7.850563516129032,-1.3260398387096772,4.763548387096774,71.78787522401434,879.261379144265,0.33121303763440857,211.44825795250892,4.01115344982079,6.616912970430106,162.2701228351254
2019-04-30,10.576188211949075,4.9800646616400455,16.235554999999998,6.7513176066666665,4.749,71.71040740740742,877.8123430555555,0.3446430555555556,216.80402210648134,4.238600115740741,7.156083680555556,190.1957334795139
2019-05-31,15.854433209745794,12.243002188843603,19.874390322580645,12.738564516129031,5.8587096774193546,80.68129969559928,880.3464722311181,0.26649421458625533,225.83312100979518,3.322870551253186,5.832432989386412,220.36833220778865
2019-06-30,16.485108108796293,14.058456748958333,20.33939333333333,13.850702666666667,6.5023333333333335,86.82505439814817,880.6679782407407,0.2993798611111112,216.49977199074075,3.009712268518519,5.51000625,203.50749024363435
2019-07-31,19.278272119643002,17.3076618944683,23.18310322580645,16.71848387096774,4.445483870967742,88.95751694612052,883.4240875082191,0.2908696093571265,219.4770302016451,2.0792100650125063,3.6698995078131036,210.94938482691592
2019-08-31,18.959956507577463,15.996998526606196,22.945787096774193,16.29221612903226,2.5770967741935484,84.02982414874552,882.053617719534,0.14093077956989256,209.08521908602145,2.0589232750896063,3.667924955197133,208.357987985215
2019-09-30,19.278693275462974,14.484915943914363,23.845916666666668,15.983533333333332,0.5283333333333333,75.94147453703704,884.5819385416667,0.06663402777777777,193.4208758101852,2.109760185185186,3.737947337962963,202.25319682361103
2019-10-31,12.639356500180885,8.362595985538483,16.98795322580645,8.882964870967742,4.622580645161291,78.71160842293908,880.6142095654121,0.11321639784946232,207.5233235887098,3.031477150537635,5.381103494623658,135.44054143839605
2019-11-30,2.5091377970640467,-1.827046383425985,7.523750000000001,-1.3118204666666666,4.258666666666667,76.4500164745863,878.8414497266549,0.26090694444444446,194.5073339144995,3.6538992439913325,5.878975950551616,106.30206763994778
2019-12-31,3.4387624996527792,-0.07663705697278188,7.316086387096774,-0.12398587096774204,5.505806451612903,80.85608422939067,877.9540176971326,0.28505779569892475,198.51880846774196,4.066797603046595,6.60101411290323,79.37817293906808
2020-01-31,1.1686640788533837,-1.901946881799732,5.038484397741936,-1.8433158838709676,5.299354838709678,83.85109991039427,879.2196813396057,0.3318326612903226,211.34945542114684,4.621884856630824,7.69655555555556,73.0133363658154
2020-02-29,0.8158775448812147,-1.9111516027686435,5.023561724137931,-2.7262714137931034,10.847586206896551,85.47652215038315,876.7574574183304,0.3524346264367816,211.07961740774343,4.593898603549102,7.4453967546380335,87.72813305745483
2020-03-31,7.059167745277944,3.1636568460861607,11.344872258064516,3.7195317419354836,8.481612903225807,80.76117588571823,880.392692934306,0.3579469086021506,208.34204018237597,4.592574835670602,7.475372147341908,113.1679401681822
2020-04-30,7.052912698382696,1.8867952696502797,12.268217866666667,3.224076166666667,8.396666666666667,73.76716898148148,875.3136212962963,0.33840972222222215,173.10180173611116,4.278638310185185,7.254727199074073,182.15860927905098
2020-05-31,11.456644719586107,8.16672464476447,16.378624838709676,7.873530899032258,7.208064516129032,82.26379032258063,879.871099126344,0.37551209677419345,190.82192002688168,3.8990474910394264,6.710427195340502,185.18377711995967
2020-06-30,16.612908361143372,13.980203038580632,20.555783333333334,13.969926333333332,3.832333333333333,85.89703356481482,882.0482456018519,0.29861319444444445,186.7091251157407,2.6383644675925924,4.80693900462963,208.76221864768516
2020-07-31,20.09901853599057,17.585458895681068,24.261641935483873,17.136770967741935,6.65483870967742,86.22266483389457,882.6945565221655,0.3293172757950126,208.379928898567,2.0096501812842003,3.5916797786802124,207.1903535560658
2020-08-31,18.369151970779793,16.844394597624973,22.039438709677416,16.177190322580646,5.78483870967742,91.39535058243729,881.5964625896057,0.4047043010752687,195.11035327060935,2.1036882840501785,3.8569461245519716,179.04314294724458
2020-09-30,14.855071462902465,13.2077296467226,18.901373333333332,12.312662666666666,3.426333333333333,90.79291782407407,882.6819820601852,0.33777499999999994,174.14656319444444,2.30755162037037,4.355385069444444,152.35327197800922
2020-10-31,11.577793001552262,8.360531336534175,16.046050322580648,8.474711003225806,4.837096774193549,83.04804883512546,881.5658988575269,0.3697842741935484,197.74097502240144,3.157816084229391,5.406245519713262,132.63118776702507
2020-11-30,7.289686690620467,1.3355885371569163,11.687642,3.6369465666666665,1.781,69.58920386377069,882.9795261475572,0.3984083333333333,205.1501688115642,4.210283382584714,6.851497397064618,119.21153007894262
2020-12-31,-0.4065712178314777,-3.421819073183775,3.1642155806451613,-3.6137983290322584,4.235161290322581,83.19592853942652,876.8673901209678,0.45059341397849456,201.19387645609325,4.230877016129032,6.868570116487455,71.0828607688172
2021-01-31,-1.4980002805267687,-4.133039815760529,1.9669727741935485,-4.562033774193548,3.6441935483870966,85.85464605734767,875.530883624552,0.45475739247311825,200.77946852598575,3.6225953181003576,5.9884799507168465,75.6036598235887
2021-02-28,-0.3284422055315716,-2.6910696187465546,4.108806642857143,-4.140575178571429,5.406785714285715,86.85540178571428,876.132824280754,0.4686436011904762,198.0019677579365,3.83541232638889,6.295704117063494,97.12599496130953
2021-03-31,6.390603274060153,-0.8660135913379394,11.661362580645163,2.222722612903226,8.644838709677419,65.2145011672326,881.1690903496982,0.4302405913978495,175.55940266812866,4.191906874882098,7.053588363044711,158.51515777826006
2021-04-30,8.05216641521972,1.9056517009881213,13.119390600000001,4.4174563,2.3233333333333333,68.93564699074074,877.7099568287036,0.37274027777777774,178.67795555555546,3.79395451388889,6.412073958333333,192.57877315833335
2021-05-31,12.256079547723264,7.499618923311481,16.960980967741936,8.583683677419355,2.347741935483871,75.42895273297489,882.7877554883512,0.3134657258064516,172.52331003584226,2.966362343189964,5.279876792114694,207.23276122099014
2021-06-30,17.292285827170247,14.679884815161625,21.367646666666666,14.394371,5.417333333333334,85.66223029900388,882.5655463013104,0.31548560298102973,202.68603325770493,2.5370932381501543,4.7429931591790355,231.82401699711943
2021-07-31,18.627617070196884,16.51752519582132,22.59536451612903,16.05343741935484,2.88258064516129,88.34697244623656,883.372219422043,0.28478504224270357,196.14812231182793,2.2549293234767025,4.119164090501791,228.02595962701616
2021-08-31,18.9629985546292,17.201277588888253,22.593190322580647,16.567670967741936,6.470645161290323,89.97459399593745,883.99421847058,0.29986155913978496,203.48847003429566,1.9270850166296767,3.51807676158178,189.02088016375689
2021-09-30,15.272665686802327,13.171408463987294,19.09943333333333,12.563893666666667,4.188,87.98653472222222,881.9319079861111,0.3254173611111112,184.6357501157407,2.5240800925925924,4.6267841435185195,189.51457541967596
2021-10-31,11.793300845181285,9.68592951900491,15.497513870967742,9.357306774193548,4.751935483870968,88.51873207885305,879.3513884408602,0.36246841397849466,198.61559397401433,3.1791644265232977,5.596737119175627,122.01753980096326
2021-11-30,2.996042814682552,-2.860601951230341,7.865740633333333,-0.9434816666666667,1.6313333333333333,70.10439864066193,880.7285692548267,0.39493018617021286,176.1703797379827,3.763809478427896,6.20599748817967,122.48871726521614
2021-12-31,5.922622553643253,1.8004053499741295,9.58035693548387,2.2990069677419354,3.209032258064516,79.56766397849462,878.3057345430107,0.41184711021505377,214.5770674283155,4.880050403225806,7.917097334229392,72.94902110125452
2022-01-31,-3.5725797155035957,-6.617125360173058,0.827824964516129,-7.434642,6.0445161290322575,82.160916218638,876.0681241039426,0.4487291666666666,185.0705868055556,3.892557347670251,6.3885977822580635,92.31099604838714
2022-02-28,1.254192046902936,-3.434533210887131,6.301989107142857,-2.9381147142857142,8.050714285714287,74.43581984572856,880.1010218630172,0.4307412297365754,206.91295419509098,4.55414011364143,7.453071839608968,132.26029818330048
2022-03-31,5.5200381301177694,-0.531319067148138,11.099989677419353,1.2821187161290322,3.1029032258064517,69.04572123015875,877.4805832021249,0.40510827041866854,206.62919303635434,4.587952166538659,7.696643513184845,173.4891302772881
2022-04-30,8.190704698893523,1.5345238273365742,13.890938,3.9915456413333334,2.7003333333333335,67.23335763888889,878.7824605324073,0.40925902777777773,200.4328528935185,4.189827314814814,6.983789699074075,199.80492825300934
2022-05-31,14.937967679211479,10.6407502462836,19.27517,11.799505483870968,6.161612903225807,78.20992495519714,880.1003874327956,0.37903629032258074,206.20750929659502,3.1984026657706095,5.766498879928317,220.45373611581545
2022-06-30,18.129424636951505,13.148319900366959,22.668076666666664,14.610338,1.9323333333333332,75.68432094907408,882.3283513888889,0.21951805555555556,185.7082351851852,2.386375925925926,4.464986689814816,267.8921754420139
2022-07-31,19.56944368279571,17.516913989695343,23.35228709677419,17.054129032258064,10.864516129032259,88.71233534946238,882.9354516129033,0.2598393817204302,228.42959419802867,2.386457213261649,4.2794102822580635,196.1065096851478
